Notice Date,Effective Date,Received Date,Company,City,County,Employees,Layoff/Closure
03/30/2020,03/27/2020,04/13/2020,California Closets Retail Inc,Richmond,Contra Costa County,25.0,Layoff Temporary
03/30/2020,03/18/2020,04/13/2020,KBRM LLC dba Sport Clips Haircuts Unit II,El Dorado Hills,El Dorado County,10.0,Layoff Temporary
03/27/2020,03/27/2020,04/13/2020,Max's Artisan Breads,Fresno,Fresno County,61.0,Layoff Temporary
03/29/2020,03/27/2020,04/13/2020,SUSHI BOY INC.,Torrance,Los Angeles County,51.0,Layoff Temporary
03/29/2020,03/27/2020,04/13/2020,"SUSHI BOY, INC. DBA GATTEN SUSHI",Granada Hills,Los Angeles County,7.0,Layoff Temporary
03/29/2020,03/27/2020,04/13/2020,"SUSHI BOY, INC. DBA GATTEN SUSHI",Monterey Park,Los Angeles County,21.0,Layoff Temporary
03/28/2020,03/30/2020,04/13/2020,"Kisho, Inc.",Valencia,Los Angeles County,54.0,Layoff Permanent
03/28/2020,03/30/2020,04/13/2020,"Nihon Seibutsu Kagaku Center, Inc. dba ChoCho San (NSC Inc)",Tarzana,Los Angeles County,33.0,Layoff Permanent
03/27/2020,03/20/2020,04/13/2020,DoubleTree Norwalk,Norwalk,Los Angeles County,57.0,Layoff Temporary
03/31/2020,03/23/2020,04/13/2020,KHRG La Peer LLC DBA La Peer Hotel,West Hollywood,Los Angeles County,106.0,Layoff Temporary
03/31/2020,03/27/2020,04/13/2020,Spirit Clothing Company,Los Angeles,Los Angeles County,80.0,Layoff Permanent
03/31/2020,03/27/2020,04/13/2020,Spirit Clothing Company,Vernon,Los Angeles County,80.0,Layoff Permanent
03/30/2020,03/31/2020,04/13/2020,"Clothing Illustrated, Inc. dba Lovestitch",Los Angeles,Los Angeles County,68.0,Layoff Permanent
03/23/2020,03/12/2020,04/13/2020,Atrium Hospitality dba Long Beach Hilton,Long Beach,Los Angeles County,113.0,Layoff Temporary
03/23/2020,03/19/2020,04/13/2020,Horizon Personnel Services,Torrance,Los Angeles County,51.0,Layoff Temporary
03/26/2020,03/26/2020,04/13/2020,Brent's Deli Inc.,Northridge,Los Angeles County,46.0,Layoff Temporary
03/26/2020,03/18/2020,04/13/2020,West Medical Tarzana,Tarzana,Los Angeles County,31.0,Layoff Temporary
03/26/2020,03/18/2020,04/13/2020,Choura Venue Service,Long Beach,Los Angeles County,168.0,Closure Temporary
03/31/2020,03/20/2020,04/13/2020,Chukchansi Gold Resort & Casino,Coarsegold,Madera County,1065.0,Closure Temporary
03/26/2020,03/31/2020,04/13/2020,Mission Ranch and Homestead Inn,Carmel,Monterey County,132.0,Layoff Temporary
03/25/2020,03/23/2020,04/13/2020,MY Chevrolet Inc.,Salinas,Monterey County,57.0,Layoff Temporary
03/23/2020,03/12/2020,04/13/2020,Atrium Hospitality dba Monterey EmbassySuites,Seaside,Monterey County,73.0,Layoff Temporary
03/20/2020,03/16/2020,04/13/2020,PMRG Holdings LLC dba: Herb & Ranch,Irvine,Orange County,15.0,Layoff Temporary
03/26/2020,03/21/2020,04/13/2020,"Marriott International, Inc. dba Lido House,Autograph Collection",Newport Beach,Orange County,146.0,Layoff Temporary
03/26/2020,03/20/2020,04/13/2020,Stonebridge Companies dba Hampton Inn &Suites Anaheim,Garden Grove,Orange County,22.0,Closure Temporary
03/26/2020,03/18/2020,04/13/2020,West Medical,Irvine,Orange County,3.0,Layoff Temporary
03/29/2020,03/27/2020,04/13/2020,SUSHI BOY INC DBA MUGIMARU,Costa Mesa,Orange County,22.0,Layoff Temporary
03/27/2020,03/16/2020,04/13/2020,"GREAT LAKES SERVICES, LLC DBA GREATWOLF LODGE",Garden Grove,Orange County,729.0,Layoff Temporary
03/31/2020,03/20/2020,04/13/2020,Honda Cars of Corona,Corona,Riverside County,61.0,Layoff Permanent
03/30/2020,03/18/2020,04/13/2020,KBRM LLC dba Sport Clips Haircuts Unit I,Folsom,Sacramento County,11.0,Layoff Temporary
03/23/2020,03/12/2020,04/13/2020,Atrium Hospitality dba Sacramento Holiday Inn,Sacramento,Sacramento County,63.0,Layoff Temporary
03/26/2020,03/18/2020,04/13/2020,West Medical Ctr Inc,Rancho Cucamonga,San Bernardino County,8.0,Layoff Temporary
03/31/2020,03/17/2020,04/13/2020,The Hole in the Wall,San Diego,San Diego County,5.0,Layoff Temporary
03/20/2020,03/16/2020,04/13/2020,"Christian M Fortney-Ciccarella DDS, Inc. dbaHidden Valley Orthodontics",Escondido,San Diego County,23.0,Layoff Temporary
03/26/2020,03/20/2020,04/13/2020,Stonebridge Companies dba Hyatt Place SanFrancisco,San Francisco,San Francisco County,44.0,Layoff Temporary
03/20/2020,03/20/2020,04/13/2020,Tratto Restaurant,San Francisco,San Francisco County,80.0,Layoff Temporary
03/26/2020,03/20/2020,04/13/2020,Stonebridge Companies,South San Francisco,San Mateo County,69.0,Layoff Temporary
03/26/2020,03/26/2020,04/13/2020,"CineLux Plaza Cafe & Lounge - CineLuxTheaters, LLC",Campbell,Santa Clara County,97.0,Layoff Temporary
03/26/2020,03/26/2020,04/13/2020,Cinelux Theaters Co. LLC,Capitola,Santa Cruz County,54.0,Layoff Temporary
03/30/2020,03/23/2020,04/13/2020,Nieco,Windsor,Sonoma County,40.0,Layoff Temporary
03/30/2020,03/18/2020,04/13/2020,KBRM LLC dba Sport Clips Haircuts Unit IV,Modesto,Stanislaus County,6.0,Layoff Temporary
03/25/2020,03/31/2020,04/13/2020,Southeast Ventura County YMCA,Thousand Oaks,Ventura County,304.0,Layoff Unknown at thistime
03/28/2020,03/30/2020,04/13/2020,"Cho Cho San, Inc.",Thousand Oaks,Ventura County,46.0,Layoff Permanent
03/30/2020,04/03/2020,04/13/2020,Equinox,Thousand Oaks,Ventura County,40.0,Layoff Temporary
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC AlamedaCounty,Emeryville,Alameda County,7.0,Layoff Permanent
03/27/2020,03/30/2020,04/11/2020,"SDG Wurster Hall, LLC dba Rice & Bones",Berkeley,Alameda County,8.0,Layoff Permanent
03/30/2020,03/18/2020,04/11/2020,"GCM Medical & OEM, Inc",Union City,Alameda County,50.0,Layoff Temporary
03/30/2020,05/29/2020,04/11/2020,"Intarcia Therapeutics, Inc.",Hayward,Alameda County,198.0,Layoff Permanent
03/27/2020,03/27/2020,04/11/2020,MP Associates,Ione,Amador County,103.0,Layoff Temporary
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC Brentwood 14,Brentwood,Contra Costa County,3.0,Layoff Permanent
03/27/2020,03/30/2020,04/11/2020,SD Bishop Ranch LLC dba Slanted Door SanRamon,San Ramon,Contra Costa County,59.0,Layoff Permanent
03/30/2020,03/31/2020,04/11/2020,Radisson Hotel Fresno Conference Center,Fresno,Fresno County,58.0,Layoff Temporary
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC Bakersfield 6,Bakersfield,Kern County,2.0,Layoff Permanent
03/27/2020,03/17/2020,04/11/2020,Clearman's North Woods Inn of Covina,Covina,Los Angeles County,80.0,Layoff Temporary
03/27/2020,03/17/2020,04/11/2020,"Clearman's-North Woods Inn, Inc",San Gabriel,Los Angeles County,52.0,Layoff Temporary
03/27/2020,03/17/2020,04/11/2020,Harkins Theatres dba Cerritos 16,Cerritos,Los Angeles County,137.0,Closure Temporary
03/26/2020,03/25/2020,04/11/2020,PRL ALUMINUM,CITY OF INDUSTRY,Los Angeles County,14.0,Layoff Permanent
03/28/2020,03/23/2020,04/11/2020,KHRG Argyle LLC dba The Everly Hollywood,Los Angeles,Los Angeles County,102.0,Layoff Temporary
03/27/2020,03/31/2020,04/11/2020,"ZipRecruiter, Inc.",Santa Monica,Los Angeles County,99.0,Layoff Temporary
03/27/2020,03/27/2020,04/11/2020,"BRSB&G at the Grove, LLC dba Blue RibbonSushi Bar & Grill",Los Angeles,Los Angeles County,75.0,Layoff Temporary
03/27/2020,03/26/2020,04/11/2020,Adecco at Air Fayre USA inc.,Gardena,Los Angeles County,99.0,Layoff Temporary
03/27/2020,03/27/2020,04/11/2020,Fortner Engineering & Mfg Inc,Glendale,Los Angeles County,7.0,Layoff Temporary
03/24/2020,03/26/2020,04/11/2020,"FRIDAY RESTAURANT AMERICANA LLC,DBA FRIDA AMERICANA",Glendale,Los Angeles County,94.0,Layoff Permanent
03/24/2020,03/26/2020,04/11/2020,NORTH PLAZA RESTAURANT PARTNERSLLC,Los Angeles,Los Angeles County,70.0,Layoff Unknown at thistime
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC Burbank 16,Burbank,Los Angeles County,9.0,Layoff Permanent
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC Los Angeles,Los Angeles,Los Angeles County,19.0,Layoff Permanent
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC MarinaPacifica 12,Long Beach,Los Angeles County,2.0,Layoff Permanent
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC Norwalk 20,Norwalk,Los Angeles County,3.0,Layoff Permanent
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC Santa Anita 16,Arcadia,Los Angeles County,5.0,Layoff Permanent
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC South Bay,Torrance,Los Angeles County,24.0,Layoff Permanent
03/21/2020,03/21/2020,04/11/2020,DeLuca Associates Inc. at AMC Los AngelesCounty,La Mirada,Los Angeles County,21.0,Layoff Permanent
03/20/2020,04/02/2020,04/11/2020,El Jay Corporation dba C&O Trattoria andC&O Restaurants,Marina Del Rey,Los Angeles County,68.0,Layoff Temporary
03/19/2020,03/20/2020,04/11/2020,"CHATEAU HOLDINGS, LTD DBA CHATEAUMARMONT",Los Angeles,Los Angeles County,242.0,Layoff Permanent
03/30/2020,04/01/2020,04/11/2020,YMCA of the Foothills,La Canada Flintridge,Los Angeles County,214.0,Layoff Temporary
03/30/2020,04/01/2020,04/11/2020,Centric Brands Inc.,Los Angeles,Los Angeles County,77.0,Layoff Temporary
03/30/2020,03/30/2020,04/11/2020,"Yonekyu U.S.A., Inc.",Vernon,Los Angeles County,140.0,Closure Permanent
03/31/2020,04/10/2020,04/11/2020,"Hussian College, Inc.",Los Angeles,Los Angeles County,75.0,Closure Permanent
03/30/2020,04/03/2020,04/11/2020,"Tropitone Furniture Company, Inc.",Irvine,Orange County,158.0,Layoff Temporary
03/17/2020,03/17/2020,04/11/2020,West Coast Acquisition Co. DBA Billy's at theBeach,Newport Beach,Orange County,81.0,Layoff Temporary
03/17/2020,03/17/2020,04/11/2020,725 Baker LLC DBA MESA,Costa Mesa,Orange County,48.0,Layoff Temporary
03/17/2020,03/17/2020,04/11/2020,"Bristol Equity Irvine, LLC DBA RestaurantHabana",Irvine,Orange County,154.0,Layoff Temporary
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC Orange County,Orange,Orange County,11.0,Layoff Permanent
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC Gardenwalk 6,Anaheim,Orange County,5.0,Layoff Permanent
03/26/2020,03/20/2020,04/11/2020,"Adecco USA, Oakley, Inc.",Foothill Ranch,Orange County,198.0,Layoff Temporary
03/27/2020,03/27/2020,04/11/2020,Merage Jewish Community Center of OrangeCounty,Irvine,Orange County,110.0,Layoff Temporary
03/27/2020,03/27/2020,04/11/2020,Discount Dance Supply,Yorba Linda,Orange County,108.0,Layoff Temporary
03/27/2020,03/27/2020,04/11/2020,"Alumni Partners, LLC dba AP Specialties",San Clemente,Orange County,109.0,Layoff Temporary
03/28/2020,03/20/2020,04/11/2020,KHRG Huntington Beach LLC (dbaShorebreak Huntington Beach),Huntington Beach,Orange County,102.0,Layoff Temporary
03/30/2020,03/30/2020,04/11/2020,"ARYZTA, LLC",Santa Ana,Orange County,54.0,Layoff Temporary
03/30/2020,04/01/2020,04/11/2020,Sunnyside Restaurant and Lodge,Tahoe City,Placer County,83.0,Layoff Temporary
03/27/2020,03/17/2020,04/11/2020,Harkins Theatres DBA Moreno Valley 16,Moreno Valley,Riverside County,99.0,Closure Temporary
03/25/2020,03/16/2020,04/11/2020,Riviera Palm Springs,Palm Springs,Riverside County,202.0,Layoff Temporary
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC Tyler Galleria16,Riverside,Riverside County,3.0,Layoff Permanent
03/30/2020,04/01/2020,04/11/2020,JC Resorts-Cathedral Canyon Golf Club,Cathedral City,Riverside County,40.0,Layoff Temporary
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at CinemarkSacramento,Sacramento,Sacramento County,31.0,Layoff Permanent
03/27/2020,03/23/2020,04/11/2020,"CRESCENT RESORTS AND HOTELS, LLCDBA RESIDENCE INN SACRAMENTO",Sacramento,Sacramento County,40.0,Layoff Temporary
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC Ontario Mills30,Ontario,San Bernardino County,3.0,Layoff Permanent
03/17/2020,03/17/2020,04/11/2020,Harkins Theaters,Chino Hills,San Bernardino County,256.0,Closure Temporary
03/30/2020,03/23/2020,04/11/2020,American Security Products Company,Fontana,San Bernardino County,111.0,Layoff Temporary
03/27/2020,03/27/2020,04/11/2020,"INTERNATIONAL AEROSPACE COATINGS,INC",Victorville,San Bernardino County,124.0,Layoff Permanent
03/26/2020,03/20/2020,04/11/2020,"Ashley Furniture Industries, Inc.",Redlands,San Bernardino County,101.0,Layoff Permanent
03/27/2020,03/20/2020,04/11/2020,"Stoneledge Furniture, LLC dba AshleyHomestore",Colton,San Bernardino County,110.0,Layoff Temporary
03/26/2020,04/01/2020,04/11/2020,SeaWorld San Diego,San Diego,San Diego County,2225.0,Layoff Temporary
03/28/2020,03/17/2020,04/11/2020,"EVANS HOTELS, LLC DBA BAHIA RESORTHOTEL",San Diego,San Diego County,244.0,Layoff Temporary
03/28/2020,03/17/2020,04/11/2020,"EVANS HOTELS, LLC DBA CATAMARANRESORT HOTEL AND SPA",San Diego,San Diego County,312.0,Layoff Temporary
03/28/2020,03/19/2020,04/11/2020,"EVANS HOTELS, LLC DBA BAHIA RESORTHOTEL",San Diego,San Diego County,8.0,Layoff Permanent
03/28/2020,03/19/2020,04/11/2020,"EVANS HOTELS, LLC DBA CATAMARANRESORT HOTEL AND SPA",San Diego,San Diego County,14.0,Layoff Permanent
03/23/2020,03/23/2020,04/11/2020,"Effort Collective LLC, dba Campfire",Carlsbad,San Diego County,87.0,Layoff Temporary
03/23/2020,03/23/2020,04/11/2020,"Jeune Et Jolie LLC, dba Jeune et Jolie",Carlsbad,San Diego County,39.0,Layoff Temporary
03/25/2020,02/25/2020,04/11/2020,Tower 23 Inc. (dba JRDN Restaurant),San Diego,San Diego County,66.0,Layoff Temporary
03/20/2020,03/20/2020,04/11/2020,Lolita (Telegraph),Chula Vista,San Diego County,8.0,Layoff Temporary
03/20/2020,03/20/2020,04/11/2020,"Grand Pacific Hotel Services, L.P.",Carlsbad,San Diego County,408.0,Layoff Temporary
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC San DiegoCounty,San Diego,San Diego County,46.0,Layoff Permanent
03/20/2020,03/22/2020,04/11/2020,San Diego Fertility Center,San Diego,San Diego County,55.0,Layoff Temporary
03/30/2020,04/01/2020,04/11/2020,Jake&rsquo;s Del Mar,Del Mar,San Diego County,117.0,Layoff Temporary
03/31/2020,03/20/2020,04/11/2020,Love 2 Learn Consulting LLC,Carlsbad,San Diego County,5.0,Layoff Permanent
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC,San Francisco,San Francisco County,10.0,Layoff Permanent
03/20/2020,03/20/2020,04/11/2020,Alioto's Restaurant,San Francisco,San Francisco County,117.0,Layoff Temporary
03/30/2020,03/20/2020,04/11/2020,"MXB Battery Operations, LP dba The Battery",San Francisco,San Francisco County,61.0,Layoff Unknown at thistime
03/27/2020,03/30/2020,04/11/2020,"Pier Three, LLC dba Hard Water",San Francisco,San Francisco County,23.0,Layoff Permanent
03/27/2020,03/30/2020,04/11/2020,"The Slanted Door, Inc.",San Francisco,San Francisco County,184.0,Layoff Permanent
03/27/2020,03/30/2020,04/11/2020,Valencia Street Projects LLC dba Slanted DoorGroup,San Francisco,San Francisco County,4.0,Layoff Permanent
03/27/2020,03/30/2020,04/11/2020,18th Street Commissary Inc.,San Francisco,San Francisco County,39.0,Layoff Permanent
03/27/2020,03/30/2020,04/11/2020,Bush Ventures LLC dba OTD,San Francisco,San Francisco County,40.0,Layoff Permanent
03/27/2020,03/20/2020,04/11/2020,"Stoneledge Funriture, LLC dba LathropWarehouse",Lathrop,San Joaquin County,54.0,Layoff Temporary
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at Cinemark dbaCinemark Tracy,Tracy,San Joaquin County,1.0,Layoff Permanent
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC Manteca 16,Manteca,San Joaquin County,3.0,Layoff Permanent
03/30/2020,03/30/2020,04/11/2020,San Luis Obispo County YMCA,San Luis Obispo,San Luis Obispo County,110.0,Layoff Temporary
03/30/2020,03/16/2020,04/11/2020,Santa Maria Valley YMCA,Santa Maria,Santa Barbara County,167.0,Layoff Temporary
03/24/2020,03/31/2020,04/11/2020,"Penske Automotive Group, Inc.",San Jose,Santa Clara County,162.0,Layoff Temporary
03/28/2020,03/28/2020,04/11/2020,CALIFORNIA SUITES DBA SUITE AMERICA,Santa Clara,Santa Clara County,43.0,Layoff Temporary
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at Kerasotes SantaClara County,Santa Clara,Santa Clara County,16.0,Layoff Permanent
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC Mercado 20,Santa Clara,Santa Clara County,13.0,Layoff Permanent
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at AMC San Jose,San Jose,Santa Clara County,14.0,Layoff Permanent
03/30/2020,04/06/2020,04/11/2020,Honeywell International Inc.,Sunnyvale,Santa Clara County,54.0,Layoff Temporary
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at Cinemark dbaCinemark Movies 8,Redding,Shasta County,3.0,Layoff Permanent
03/21/2020,03/17/2020,04/11/2020,DeLuca Associates Inc. at Cinemark dbaCinemark Yuba CIty,Yuba City,Sutter County,3.0,Layoff Permanent
03/30/2020,03/30/2020,04/11/2020,"Glazier Steel, Inc.",Hayward,Alameda County,64.0,Layoff Temporary
03/25/2020,03/22/2020,04/11/2020,"VHG Delfina, LLC dba Le Meridien DelfinaSanta Monica",Santa Monica,Los Angeles County,154.0,Layoff Temporary
03/25/2020,03/16/2020,04/11/2020,CertainTeed LLC dba CertainTeed Roofing,Wilmington,Los Angeles County,55.0,Layoff Temporary
03/27/2020,03/29/2020,04/11/2020,Nate n Als,Beverly Hills,Los Angeles County,74.0,Layoff Unknown at thistime
03/30/2020,06/30/2020,04/11/2020,Kimberly-Clark Corporation,Fullerton,Orange County,47.0,Closure Permanent
03/27/2020,03/27/2020,04/11/2020,Riverside Distribution Center,Riverside,Riverside County,153.0,Layoff Temporary
03/26/2020,03/29/2020,04/11/2020,Hyatt Regency Mission Bay Spa and Marina,San Diego,San Diego County,274.0,Layoff Temporary
03/27/2020,03/26/2020,04/11/2020,Airport Management Services and HudsonGroup,San Francisco,San Francisco County,128.0,Layoff Temporary
03/30/2020,03/17/2020,04/11/2020,Marriott Hotel Services INC. dba The SanFrancisco Airport Marriott Waterfront,Burlingame,San Mateo County,334.0,Layoff Temporary
03/27/2020,03/07/2020,04/11/2020,"Marriott Hotel Services, Inc., Sjmec, Inc., DBASan Jose Marriott",San Jose,Santa Clara County,229.0,Layoff Temporary
03/27/2020,03/17/2020,04/11/2020,"Level 10 Construction, LP",Sunnyvale,Santa Clara County,158.0,Layoff Temporary
03/31/2020,04/01/2020,04/11/2020,"Berkeley Farms, LLC",Modesto,Stanislaus County,11.0,Closure Permanent
03/26/2020,03/17/2020,04/11/2020,Design Workshops,Oakland,Alameda County,64.0,Layoff Temporary
03/30/2020,03/16/2020,04/11/2020,"De Anza Tile Co., Inc",Fremont,Alameda County,127.0,Layoff Temporary
03/30/2020,03/17/2020,04/11/2020,Active Acquisition Partners LLC dba ActiveSports Clubs - Oakland City Center,Oakland,Alameda County,98.0,Layoff Temporary
03/30/2020,03/17/2020,04/11/2020,"Blow In Blow Out Inc, dba BIBO Salon",Oakland,Alameda County,8.0,Closure Temporary
03/30/2020,03/17/2020,04/11/2020,Commercial Casework Inc.,Fremont,Alameda County,85.0,Layoff Temporary
03/30/2020,03/31/2020,04/11/2020,Honda of Oakland,Oakland,Alameda County,65.0,Layoff Permanent
03/30/2020,03/23/2020,04/11/2020,"IPC Studio, Inc.",Los Angeles,Los Angeles County,124.0,Closure Permanent
03/30/2020,03/27/2020,04/11/2020,"L2T, Inc. dba Trina Turk",Alhambra,Los Angeles County,48.0,Layoff Temporary
03/27/2020,03/21/2020,04/11/2020,COURTYARD LONG BEACH DOWNTOWN,Long Beach,Los Angeles County,85.0,Layoff Temporary
03/27/2020,03/17/2020,04/11/2020,Clearman's Galley,San Gabriel,Los Angeles County,32.0,Layoff Temporary
03/27/2020,03/17/2020,04/11/2020,Clearman's North Woods Inn of La Mirada,La Mirada,Los Angeles County,36.0,Layoff Temporary
03/27/2020,03/17/2020,04/11/2020,Clearman's Steak 'n Stein,Pico Rivera,Los Angeles County,38.0,Layoff Temporary
04/01/2020,04/01/2020,04/11/2020,Los Angeles Tourism & Convention Board,Los Angeles,Los Angeles County,94.0,Layoff Permanent
03/30/2020,03/31/2020,04/11/2020,Shutters on the Beach,Santa Monica,Los Angeles County,381.0,Layoff Temporary
03/30/2020,04/01/2020,04/11/2020,Burbank Community YMCA,Burbank,Los Angeles County,150.0,Closure Temporary
03/30/2020,04/01/2020,04/11/2020,YMCA of the Foothills,La Crescenta,Los Angeles County,122.0,Layoff Temporary
03/20/2020,03/23/2020,04/11/2020,"Robinson Helicopter Company, Inc. (RHC)",Torrance,Los Angeles County,1014.0,Layoff Temporary
03/24/2020,03/24/2020,04/11/2020,"Auto Square Autos Inc., dba Cerritos Acura",Cerritos,Los Angeles County,34.0,Layoff Temporary
03/24/2020,03/24/2020,04/11/2020,Dick Browning Inc. dba Browning Mazda,Cerritos,Los Angeles County,38.0,Layoff Temporary
