Notice Date,Effective Date,Received Date,Company,City,County,Employees,Layoff/Closure
03/20/2020,03/18/2020,03/30/2020,"Piercey North, Inc. dba Piercey Toyota",Milpitas,Santa Clara County,68,Layoff Temporary
03/20/2020,03/20/2020,03/30/2020,"HPT Motors, LLC dba Santa Cruz Toyota",Capitola,Santa Cruz County,22,Layoff Temporary
03/20/2020,03/20/2020,03/30/2020,Flamingo Resort & Spa,Santa Rosa,Sonoma County,50,Layoff Temporary
03/23/2020,03/20/2020,03/30/2020,"Tavistock Restaurants Upscale GroupHoldings, LLC dba Napa Valley Grille",Los Angeles,Los Angeles County,95,Layoff Unknown at thistime
03/23/2020,03/20/2020,03/30/2020,"Tavistock Restaurants Upscale GroupHoldings, LLC dba: Caf&eacute; del Rey",Marina Del Rey,Los Angeles County,70,Layoff Temporary
03/30/2020,04/06/2020,03/30/2020,Honeywell,La Palma,Orange County,64,Closure Temporary
03/23/2020,03/09/2020,03/30/2020,Sheraton Operating Corporation dba The St.Regis San Francisco,San Francisco,San Francisco County,330,Layoff Temporary
03/25/2020,04/01/2020,03/30/2020,Conservation Society of California &ndash;Oakland Zoo,Oakland,Alameda County,121,Closure Temporary
03/30/2020,03/31/2020,03/30/2020,Hotel Casa Del Mar,Santa Monica,Los Angeles County,250,Layoff Temporary
03/20/2020,03/13/2020,03/30/2020,"MR. C MANAGER, LLC",Los Angeles,Los Angeles County,103,Layoff Temporary
03/23/2020,03/19/2020,03/30/2020,MIDWAY RENT A CAR,Los Angeles,Los Angeles County,104,Layoff Unknown at thistime
03/21/2020,03/21/2020,03/30/2020,"The Ritz-Carlton, Lake Tahoe",Truckee,Nevada County,235,Layoff Temporary
03/23/2020,03/23/2020,03/30/2020,Premier Print Source. Inc,Huntington Beach,Orange County,11,Layoff Unknown at thistime
03/30/2020,03/27/2020,03/30/2020,"California Closets Retail, Inc",Huntington Beach,Orange County,23,Layoff Temporary
03/23/2020,03/23/2020,03/30/2020,"Rancho Mirage OSF, LLC dba The OldSpaghetti Factory",Rancho Mirage,Riverside County,50,Layoff Temporary
03/23/2020,03/20/2020,03/30/2020,Remington Hotels,Palm Springs,Riverside County,172,Layoff Temporary
03/30/2020,03/30/2020,03/30/2020,RiverLake Family Dental,Sacramento,Sacramento County,1,Layoff Unknown at thistime
03/30/2020,03/30/2020,03/30/2020,"LAZ Parking California, LLC",San Diego,San Diego County,943,Layoff Temporary
03/20/2020,03/17/2020,03/30/2020,Old Town Family Hospitality Corporation,San Diego,San Diego County,98,Layoff Temporary
03/20/2020,03/16/2020,03/30/2020,Stellar Bleu LLC,San Diego,San Diego County,161,Layoff Temporary
03/23/2020,03/20/2020,03/30/2020,Sheraton Mission Valley San Diego,San Diego,San Diego County,64,Layoff Temporary
03/20/2020,03/20/2020,03/30/2020,"Prime Time Athletic Club, Inc.",Burlingame,San Mateo County,103,Closure Temporary
03/30/2020,03/30/2020,03/30/2020,Capitol Toyota,San Jose,Santa Clara County,148,Layoff Temporary
03/20/2020,03/23/2020,03/27/2020,"RGGD, Inc. dba Crystal Art Galley",Los Angeles,Los Angeles County,170,Layoff Permanent
03/20/2020,03/14/2020,03/27/2020,Hawaiian Gardens Casino,Hawaiian Gardens,Los Angeles County,1900,Layoff Temporary
03/19/2020,03/19/2020,03/27/2020,Forty Five Ten Napa,Yountville,Napa County,3,Closure Unknown at thistime
03/19/2020,03/16/2020,03/27/2020,DOUBLETREE SUITES BY HILTON ANAHEIMRESORT - CONVENTION CENTER,Anaheim,Orange County,125,Layoff Temporary
03/17/2020,03/18/2020,03/27/2020,Transportation Charter Services,Orange,Orange County,95,Layoff Permanent
03/20/2020,03/20/2020,03/27/2020,"Westminster Automotive Group, Inc. dbaHonda World",Westminster,Orange County,37,Layoff Temporary
03/19/2020,03/27/2020,03/27/2020,"The Original Mels Diners, Inc and the OriginalMels Development Co., LLC. DBA The OriginalMels",Sacramento,Sacramento County,35,Layoff Temporary
03/20/2020,03/20/2020,03/27/2020,"Punch Bowl San Diego, LLC",San Diego,San Diego County,100,Layoff Permanent
03/20/2020,03/22/2020,03/27/2020,Manchester Grand Hyatt,San Diego,San Diego County,688,Layoff Temporary
03/20/2020,03/18/2020,03/27/2020,The Little Chihuahua,San Francisco,San Francisco County,9,Layoff Permanent
03/20/2020,03/17/2020,03/27/2020,SPIN San Francisco LLC,San Francisco,San Francisco County,57,Closure Temporary
03/20/2020,03/20/2020,03/27/2020,Taj Campton Place,San Francisco,San Francisco County,50,Layoff Temporary
03/18/2020,03/13/2020,03/27/2020,"RHP, Inc. dba Got Light",San Francisco,San Francisco County,111,Layoff Temporary
03/20/2020,03/18/2020,03/27/2020,Pismo Beach Athletic Club,Pismo Beach,San Luis Obispo County,60,Layoff Temporary
03/19/2020,03/17/2020,03/27/2020,Rosewood Sand Hill,Menlo Park,San Mateo County,401,Closure Temporary
03/20/2020,03/20/2020,03/27/2020,"HPS Motors, LLC dba Santa Cruz Subaru",Capitola,Santa Cruz County,8,Layoff Temporary
03/18/2020,03/18/2020,03/27/2020,1440 Multiversity,Scotts Valley,Santa Cruz County,149,Layoff Permanent
03/20/2020,03/19/2020,03/27/2020,Fairmont Sonoma Mission Inn & Spa,Sonoma,Sonoma County,300,Layoff Temporary
03/20/2020,03/24/2020,03/27/2020,PRO-PT Physical Therapy,Visalia,Tulare County,54,Layoff Temporary
03/20/2020,03/16/2020,03/27/2020,"Claremont Hotel Properties, LLC",Berkeley,Alameda County,514,Layoff Temporary
03/20/2020,03/19/2020,03/27/2020,Arl City Center Management LP-Luxe CityCenter Hotel,Los Angeles,Los Angeles County,63,Layoff Temporary
03/20/2020,03/20/2020,03/27/2020,"Compass Group USA, Inc - - Eurest Diningoperations at Paramount Pictures",Los Angeles,Los Angeles County,58,Layoff Temporary
03/17/2020,03/17/2020,03/27/2020,Crystal Casino,Compton,Los Angeles County,295,Layoff Temporary
03/19/2020,03/19/2020,03/27/2020,Sheraton Gateway Los Angeles Hotel,Los Angeles,Los Angeles County,306,Layoff Temporary
03/20/2020,03/19/2020,03/27/2020,Hyatt Regency Sacramento,Sacramento,Sacramento County,344,Layoff Temporary
03/19/2020,03/19/2020,03/27/2020,Levy Premium Foodservice Limited Partnership,Santa Clara,Santa Clara County,613,Closure Temporary
03/20/2020,03/20/2020,03/27/2020,Hyatt Regency Sonoma Wine,Santa Rosa,Sonoma County,54,Layoff Unknown at thistime
03/19/2020,03/19/2020,03/27/2020,Catch Of LA Operating Company LLC,West Hollywood,Los Angeles County,284,Layoff Temporary
03/19/2020,03/18/2020,03/27/2020,"Paradise-Long Beach, LLC",Long Beach,Los Angeles County,11,Layoff Temporary
03/20/2020,03/18/2020,03/27/2020,Cavallo Point,Sausalito,Marin County,300,Layoff Temporary
03/18/2020,03/17/2020,03/27/2020,Hyatt House-Anaheim Resort-ConventionCenter,Anaheim,Orange County,103,Layoff Temporary
03/20/2020,03/20/2020,03/27/2020,Torre Nissan,La Quinta,Riverside County,20,Layoff Permanent
03/23/2020,03/20/2020,03/27/2020,"Piercy Fontana, LLC DBA: Rock Honda",Fontana,San Bernardino County,87,Layoff Unknown at thistime
03/18/2020,03/18/2020,03/27/2020,"AEIEB INC, BLAKER EWC INC, CJJ EASEINC, EWC EAST BAY INC, DBA EUROPEANWAX CENTER",Coronado,San Diego County,74,Layoff Temporary
03/18/2020,03/21/2020,03/27/2020,Courtyard San Diego Liberty Station,San Diego,San Diego County,74,Layoff Temporary
03/20/2020,03/20/2020,03/27/2020,Mountain Meadow Mushroom Farms Inc.,Escondido,San Diego County,74,Layoff Permanent
03/20/2020,03/27/2020,03/27/2020,Coronado Island Mariott Resort & Spa,Coronado,San Diego County,256,Layoff Temporary
03/20/2020,03/18/2020,03/27/2020,The Little Chihuahua,San Francisco,San Francisco County,11,Closure Permanent
03/18/2020,03/18/2020,03/27/2020,Residence Inn/Springhill San Jose Airport,San Jose,Santa Clara County,56,Layoff Temporary
03/25/2020,03/28/2020,03/26/2020,True Food Kitchen Walnut Creek restaurant,Walnut Creek,Contra Costa County,129,Closure Temporary
03/26/2020,03/23/2020,03/26/2020,Pomona Valley Moning Co,Pomona,Los Angeles County,83,Closure Unknown at thistime
03/25/2020,03/28/2020,03/26/2020,True Food Kitchen Pasadena,Pasadena,Los Angeles County,110,Closure Temporary
03/25/2020,03/28/2020,03/26/2020,True Food Kitchen El Segundo,El Segundo,Los Angeles County,95,Closure Temporary
03/19/2020,03/20/2020,03/26/2020,"Chateau Holdings, LTD",Los Angeles,Los Angeles County,242,Layoff Permanent
03/26/2020,03/23/2020,03/26/2020,Orange County Mining Co,Santa Ana,Orange County,79,Layoff Temporary
03/25/2020,03/28/2020,03/26/2020,True Food Kitchen Newport Beach restaurant,Newport Beach,Orange County,129,Closure Temporary
03/25/2020,03/28/2020,03/26/2020,True Food Kitchen UTC,San Diego,San Diego County,89,Closure Temporary
03/25/2020,03/28/2020,03/26/2020,True Food Kitchen Fashion Valley,San Diego,San Diego County,134,Closure Temporary
03/19/2020,03/19/2020,03/26/2020,Karl Strauss Brewing Company,San Diego,San Diego County,247,Layoff Permanent
03/19/2020,03/19/2020,03/26/2020,"MG Restaurants, Inc.",San Francisco,San Francisco County,196,Closure Temporary
03/25/2020,03/28/2020,03/26/2020,True Food Kitchen Palo Alto,Palo Alto,Santa Clara County,155,Closure Temporary
03/22/2020,03/27/2020,03/26/2020,"The Original Mels Diners, Inc and the OriginalMels Development Co., LLC",Fairfield,Solano County,15,Layoff Temporary
03/25/2020,03/25/2020,03/26/2020,"Greyhound Lines, Inc",Los Angeles,Los Angeles County,100,Layoff Permanent
03/17/2020,03/17/2020,03/26/2020,"The Sire Bar & Grill, LLC",Riverside,Riverside County,20,Closure Temporary
03/26/2020,03/26/2020,03/26/2020,Regional Medical Center,San Jose,Santa Clara County,81,Layoff Unknown at thistime
03/26/2020,03/16/2020,03/26/2020,Livermore 13 Cinema (#349-1033-1),Livermore,Alameda County,47,Layoff Unknown at thistime
03/26/2020,03/23/2020,03/26/2020,Almansor Court Inc,Alhambra,Los Angeles County,96,Layoff Temporary
03/25/2020,03/15/2020,03/26/2020,"Downtown Entertainment Group, Inc. dbaTakami Restaurant and Elevate Lounge",Los Angeles,Los Angeles County,81,Closure Unknown at thistime
03/26/2020,03/25/2020,03/26/2020,Quiet Cannon Montebello Inc,Montebello,Los Angeles County,160,Layoff Temporary
03/26/2020,03/20/2020,03/26/2020,Hotel Amarano Hollywood Burbank,Burbank,Los Angeles County,63,Layoff Temporary
03/26/2020,03/21/2020,03/26/2020,EDITION Management LLC dba The WestHollywood EDITION,West Hollywood,Los Angeles County,348,Layoff Temporary
03/25/2020,03/28/2020,03/26/2020,True Food Kitchen Santa Monica,Santa Monica,Los Angeles County,116,Closure Temporary
03/26/2020,03/21/2020,03/26/2020,"Marriott International, Inc dba Santa ClaraMarriott",Laytonville,Mendocino County,336,Layoff Temporary
03/23/2020,03/28/2020,03/26/2020,"Sheraton Operating Corporation dba The USGrant, A Luxury Collection Hotel",San Diego,San Diego County,271,Layoff Temporary
03/26/2020,03/20/2020,03/26/2020,"Brecht Enterprises, Inc",Escondido,San Diego County,46,Layoff Temporary
03/25/2020,03/25/2020,03/26/2020,Chino Latino Inc. dba The Mission Restaurant,San Diego,San Diego County,78,Layoff Temporary
03/18/2020,03/18/2020,03/25/2020,"Stieber Castro Valley EWC Inc, dba EuropeanWax Center",Castro Valley,Alameda County,21,Closure Temporary
03/23/2020,03/20/2020,03/25/2020,Ajinomoto Foods North America,Hayward,Alameda County,164,Layoff Temporary
03/26/2020,03/26/2020,03/25/2020,InterContinental Los Angeles Century City atBeverly Hills,Los Angeles,Los Angeles County,262,Closure Unknown at thistime
03/24/2020,03/19/2020,03/25/2020,"Agoura&rsquo;s Famous Deli, Inc",Agoura Hills,Los Angeles County,40,Layoff Temporary
03/24/2020,03/20/2020,03/25/2020,"Aquirecorp's Norwalk Auto Auction, Inc",Norwalk,Los Angeles County,79,Layoff Temporary
03/25/2020,03/25/2020,03/25/2020,The Huntley Hotel Santa Monica,Santa Monica,Los Angeles County,230,Layoff Temporary
03/25/2020,03/23/2020,03/25/2020,"NewVac LLC,",Chatsworth,Los Angeles County,74,Layoff Temporary
03/26/2020,03/15/2020,03/25/2020,"71 Above, Inc. dba 71Above Restaurant",Los Angeles,Los Angeles County,120,Closure Unknown at thistime
03/25/2020,03/19/2020,03/25/2020,"Country Deli I, Inc",Chatsworth,Los Angeles County,30,Closure Temporary
03/25/2020,03/19/2020,03/25/2020,"Lovi&rsquo;s Delicatessen, Inc.",Calabasas,Los Angeles County,60,Layoff Temporary
03/19/2020,03/19/2020,03/25/2020,Citrus LLC,Los Angeles,Los Angeles County,200,Layoff Temporary
03/19/2020,03/15/2020,03/25/2020,"Empire Chauffeured Services, Ltd.",El Segundo,Los Angeles County,159,Layoff Temporary
06/24/2020,04/03/2020,03/25/2020,"Mike Thompson Recreational Vehicles, SantaFe Springs",Santa Fe Springs,Los Angeles County,48,Layoff Temporary
03/18/2020,03/18/2020,03/25/2020,Carmel Valley Ranch,Carmel,Monterey County,600,Closure Temporary
03/19/2020,03/21/2020,03/25/2020,Hyatt Corporation dba Hyatt Regency OrangeCounty,Garden Grove,Orange County,369,Closure Temporary
03/25/2020,03/18/2020,03/25/2020,"The Waterfront Beach Resort, a Hilton Hotel",Huntington Beach,Orange County,502,Layoff Temporary
03/24/2020,03/17/2020,03/25/2020,King's Seafood Company,Costa Mesa,Orange County,1,Layoff Unknown at thistime
06/24/2020,04/03/2020,03/25/2020,"Mike Thompson Recreational Vehicle,Fountain Valley",Fountain Valley,Orange County,24,Layoff Temporary
03/18/2020,03/18/2020,03/25/2020,"BLEEM Inc, dba European Wax Center",Roseville,Placer County,16,Closure Temporary
03/18/2020,03/18/2020,03/25/2020,"Fountains EWC Inc, dba European Wax Center",Roseville,Placer County,25,Closure Temporary
06/24/2020,04/03/2020,03/25/2020,Mike Thompson Recreational Vehicles,Cathedral City,Riverside County,18,Layoff Temporary
03/18/2020,03/18/2020,03/25/2020,"Elk Grove EWC Inc, dba European Wax Center",Elk Grove,Sacramento County,17,Closure Temporary
03/18/2020,03/18/2020,03/25/2020,"Broadstone EWC Inc, dba European WaxCenter",Folsom,Sacramento County,22,Closure Temporary
03/19/2020,03/27/2020,03/25/2020,"Domus Construction & Design, Inc.",Sacramento,Sacramento County,61,Layoff Permanent
06/24/2020,04/03/2020,03/25/2020,"Mike Thompson RV, Colton",Colton,San Bernardino County,68,Layoff Temporary
03/25/2020,03/25/2020,03/25/2020,Park Hyatt Aviara,Carlsbad,San Diego County,496,Layoff Temporary
03/25/2020,03/29/2020,03/25/2020,Andaz San Diego,San Diego,San Diego County,114,Layoff Temporary
03/18/2020,03/18/2020,03/25/2020,"Stockton EWC Inc, dba European Wax Center",Stockton,San Joaquin County,17,Closure Temporary
03/25/2020,03/25/2020,03/25/2020,Hilton Garden Inn Davis Downtown,Davis,Yolo County,59,Layoff Temporary
03/18/2020,03/18/2020,03/25/2020,"CJJ EWC Inc, dba European Wax Center",Davis,Yolo County,17,Closure Temporary
03/25/2020,03/25/2020,03/25/2020,1 Hotel West Hollywood,West Hollywood,Los Angeles County,223,Layoff Temporary
03/25/2020,03/17/2020,03/25/2020,DoubleTree by Hilton,San Pedro,Los Angeles County,59,Layoff Temporary
03/19/2020,03/20/2020,03/25/2020,Andaz West Hollywood,West Hollywood,Los Angeles County,160,Closure Temporary
03/19/2020,03/22/2020,03/25/2020,"dnata US Inflight Catering, LLC",Brisbane,San Mateo County,39,Layoff Permanent
03/25/2020,03/12/2020,03/25/2020,Choicelunch,Danville,Contra Costa County,162,Layoff Temporary
03/19/2020,03/18/2020,03/25/2020,Jeni&rsquo;s Splendid Ice Creams,Calabasas,Los Angeles County,11,Closure Temporary
03/19/2020,03/18/2020,03/25/2020,Jeni's Splendid Ice Creams,Los Angeles,Los Angeles County,31,Closure Temporary
03/19/2020,03/18/2020,03/25/2020,"MGT Industries, Inc.",Los Angeles,Los Angeles County,96,Layoff Temporary
03/25/2020,03/25/2020,03/25/2020,NHRA CHAMPIONSHIP DRAG RACING,Glendora,Los Angeles County,60,Layoff Temporary
03/25/2020,03/25/2020,03/25/2020,Pitney Bowes Inc,Los Angeles,Los Angeles County,208,Closure Permanent
03/25/2020,03/25/2020,03/25/2020,"BLAS Operating Company, LLC dbaBernardus Lodge & Spa",Carmel Valley,Monterey County,198,Layoff Temporary
03/25/2020,04/01/2020,03/25/2020,"Westview Services, Inc.",Anaheim,Orange County,218,Layoff Unknown at thistime
03/19/2020,03/16/2020,03/25/2020,PSLCT Inc. dba Las Casuelas Terraza,Palm Springs,Riverside County,132,Closure Temporary
03/19/2020,03/13/2020,03/25/2020,Family YMCA of the Desert,Palm Desert,Riverside County,348,Layoff Temporary
03/20/2020,03/17/2020,03/25/2020,Sammy&rsquo;s Woodfired Pizza & Grill/ToastGastroBrunch/Toasted Gastrobrunch,La Jolla,San Diego County,330,Closure Temporary
03/25/2020,03/25/2020,03/25/2020,Eatery Green LLC dba: Herb & Wood,San Diego,San Diego County,115,Layoff Temporary
03/19/2020,03/16/2020,03/25/2020,"WHTIAKER CONSTRUCTION GROUP, INC.",Paso Robles,San Luis Obispo County,37,Layoff Temporary
03/24/2020,03/24/2020,03/25/2020,Boardwalk Auto Center,Redwood City,San Mateo County,1,Closure Temporary
03/25/2020,03/25/2020,03/25/2020,Indochino Apparel (US) INC,Santa Clara,Santa Clara County,8,Layoff Temporary
03/19/2020,03/16/2020,03/25/2020,"Cotton Tops Enterprises, Inc. dba Sport ClipsHaircuts",Davis,Yolo County,7,Closure Temporary
03/13/2020,03/14/2020,03/24/2020,"Lee&rsquo;s United Gymnastics Academy, LLC",Hanford,Kings County,22,Closure Temporary
03/18/2020,04/19/2020,03/24/2020,"Santa Monica Amusements LLC, dba PacificPark",Santa Monica,Los Angeles County,380,Layoff Temporary
03/18/2020,03/20/2020,03/24/2020,Homewood Suites By Hilton-Anaheim Resort-Convention Center,Anaheim,Orange County,73,Closure Temporary
03/24/2020,03/24/2020,03/24/2020,"Quick Bridge Funding, LLC",Irvine,Orange County,49,Layoff Unknown at thistime
03/24/2020,03/25/2020,03/24/2020,JC Resorts dba Los Serranos Golf Club,Chino Hills,San Bernardino County,98,Layoff Unknown at thistime
03/19/2020,03/22/2020,03/24/2020,Hyatt Regency La Jolla,San Diego,San Diego County,235,Closure Temporary
03/19/2020,03/13/2020,03/24/2020,"Hakkasan Holdings, LLC, dba Hakkasan Group",San Diego,San Diego County,4,Closure Temporary
03/21/2020,03/21/2020,03/24/2020,"Azul Hospitality dba Broadway, LLC aka TheGuild Hotel San Diego",San Diego,San Diego County,101,Layoff Temporary
03/20/2020,03/25/2020,03/24/2020,Hospitality Team Members Inc dba WelkResorts,San Marcos,San Diego County,110,Layoff Temporary
03/20/2020,03/25/2020,03/24/2020,Welk Resort San Diego,Escondido,San Diego County,216,Layoff Temporary
03/24/2020,03/25/2020,03/24/2020,Movement for Life Inc,San Luis Obispo,San Luis Obispo County,166,Closure Permanent
03/24/2020,03/25/2020,03/24/2020,Movement for Life Inc.,San Luis Obispo,San Luis Obispo County,166,Layoff Unknown at thistime
03/19/2020,03/17/2020,03/24/2020,Alisal Properties dba Alisal Guest Ranch &Resort,Solvang,Santa Barbara County,348,Closure Temporary
03/23/2020,03/23/2020,03/24/2020,"Azul Hospitality - SRSB, LLC",Redding,Shasta County,121,Layoff Temporary
03/23/2020,03/18/2020,03/24/2020,"Tarantula Hill Brewing Company, LLC",Thousand Oaks,Ventura County,71,Layoff Permanent
03/24/2020,03/24/2020,03/24/2020,"Museum of Contemporary Art, Los Angeles",Los Angeles,Los Angeles County,109,Layoff Unknown at thistime
03/24/2020,03/12/2020,03/24/2020,"Merritt Hospitality, LLC dba Monterey Tides",Monterey,Monterey County,107,Layoff Temporary
03/24/2020,03/24/2020,03/24/2020,Zephyr Hotel San Francisco,San Francisco,San Francisco County,73,Layoff Temporary
06/16/2020,03/22/2020,03/24/2020,"Shadkor, Inc. DBA Milt & Edie&rsquo;sDrycleaners",Burbank,Los Angeles County,67,Layoff Temporary
03/18/2020,03/18/2020,03/24/2020,Doubletree Los Angeles Downtown,Los Angeles,Los Angeles County,96,Layoff Temporary
03/19/2020,03/16/2020,03/24/2020,"Tavistock Restaurants Upscale GroupHoldings, LLC",Los Angeles,Los Angeles County,95,Layoff Temporary
03/19/2020,03/16/2020,03/24/2020,"Tavistock Restaurants Upscale GroupHoldings, LLC",Marina Del Rey,Los Angeles County,70,Layoff Temporary
03/19/2020,03/20/2020,03/24/2020,Hyatt Centric The Pike Long Beach,Long Beach,Los Angeles County,73,Closure Temporary
03/19/2020,03/20/2020,03/24/2020,Hyatt Regency Long Beach,Long Beach,Los Angeles County,429,Closure Temporary
